tpb,gpuA,nX,time
96,70,99840.0,210.23874262
96,70,499200.0,272.71426334
96,70,998400.0,232.72835678
96,70,2004480.0,329.0968604
96,70,4999680.0,746.29353754
96,70,8002560.0,5533.36983382
96,70,9999360.0,11013.8803497
96,75,99840.0,158.88137036
96,75,499200.0,180.00698074
96,75,998400.0,214.13246248
96,75,2004480.0,274.04060326
96,75,4999680.0,615.25366462
96,75,8002560.0,4522.26401369
96,75,9999360.0,11071.7039469
96,80,99840.0,133.75588207
96,80,499200.0,188.35369696
96,80,998400.0,203.8606384
96,80,2004480.0,292.50324378
96,80,4999680.0,1201.39674254
96,80,8002560.0,5299.27381812
96,80,9999360.0,11079.87819602
96,85,99840.0,148.90001091
96,85,499200.0,187.92099961
96,85,998400.0,206.59353272
96,85,2004480.0,291.04968902
96,85,4999680.0,571.15127317
96,85,8002560.0,5157.01857791
96,85,9999360.0,11180.61999801
96,90,99840.0,140.97681444
96,90,499200.0,194.58964792
96,90,998400.0,206.71605945
96,90,2004480.0,326.31915086
96,90,4999680.0,688.58611029
96,90,8002560.0,5638.46089764
96,90,9999360.0,11178.15508125
96,95,99840.0,150.52019249
96,95,499200.0,204.1611944
96,95,998400.0,213.00771161
96,95,2004480.0,311.01375873
96,95,4999680.0,613.07432572
96,95,8002560.0,5374.74094639
96,95,9999360.0,11127.37816148
96,100,99840.0,134.31047046
96,100,499200.0,180.50121955
96,100,998400.0,207.45638469
96,100,2004480.0,279.63984432
96,100,4999680.0,660.32836366
96,100,8002560.0,5644.44130648
96,100,9999360.0,11101.29073508
128,0,102400.0,144.44840509
128,0,501760.0,203.68280778
128,0,1003520.0,203.70446052
128,0,2007040.0,286.93125737
128,0,5007360.0,637.76139557
128,0,8007680.0,5398.73790948
128,0,10004480.0,11259.61131919
128,5,102400.0,145.32651331
128,5,501760.0,181.01206543
128,5,1003520.0,234.06371536
128,5,2007040.0,280.09641927
128,5,5007360.0,651.85339962
128,5,8007680.0,5575.07854405
128,5,10004480.0,11109.22660535
128,10,102400.0,142.88646741
128,10,501760.0,180.20709978
128,10,1003520.0,206.31896001
128,10,2007040.0,288.27634976
128,10,5007360.0,722.56836608
128,10,8007680.0,5829.79663454
128,10,10004480.0,11072.28141967
128,15,102400.0,151.91987363
128,15,501760.0,178.34309637
128,15,1003520.0,213.11053235
128,15,2007040.0,317.53322161
128,15,5007360.0,669.45708169
128,15,8007680.0,5405.54076508
128,15,10004480.0,11222.36661048
128,20,102400.0,154.95070178
128,20,501760.0,176.8399588
128,20,1003520.0,218.33857781
128,20,2007040.0,364.63636574
128,20,5007360.0,666.10003209
128,20,8007680.0,5605.60923301
128,20,10004480.0,8895.53159222
128,25,102400.0,192.64642327
128,25,501760.0,208.74732535
128,25,1003520.0,384.86034786
128,25,2007040.0,580.33310996
128,25,5007360.0,602.00198574
128,25,8007680.0,3841.23741319
128,25,10004480.0,11094.58219804
128,30,102400.0,142.99036085
128,30,501760.0,206.20624655
128,30,1003520.0,210.78137234
128,30,2007040.0,296.75214812
128,30,5007360.0,588.75145902
128,30,8007680.0,5701.479207
128,30,10004480.0,11228.64721775
128,35,102400.0,139.97280246
128,35,501760.0,169.32689315
128,35,1003520.0,217.19344555
128,35,2007040.0,301.90999101
128,35,5007360.0,651.76992729
128,35,8007680.0,5512.96961027
128,35,10004480.0,11044.86840821
128,40,102400.0,165.99848874
128,40,501760.0,170.05927244
128,40,1003520.0,223.54520891
128,40,2007040.0,286.96677582
128,40,5007360.0,613.48183436
128,40,8007680.0,5042.62628922
128,40,10004480.0,11044.87861877
128,45,102400.0,161.28681159
128,45,501760.0,159.79098431
128,45,1003520.0,216.48379172
128,45,2007040.0,306.65861688
128,45,5007360.0,624.30971683
128,45,8007680.0,5484.63697295
128,45,10004480.0,11209.80058863
128,50,102400.0,152.0073984
128,50,501760.0,195.3837276
128,50,1003520.0,197.53982456
128,50,2007040.0,287.84051376
128,50,5007360.0,645.78065871
128,50,8007680.0,5891.25030459
128,50,10004480.0,11103.95366521
128,55,102400.0,152.74236012
128,55,501760.0,174.97237971
128,55,1003520.0,233.56546384
128,55,2007040.0,309.66171363
128,55,5007360.0,589.88733424
128,55,8007680.0,5441.20160525
128,55,10004480.0,11254.18843875
128,60,102400.0,135.11738287
128,60,501760.0,192.28714662
128,60,1003520.0,218.20572133
128,60,2007040.0,280.08604979
128,60,5007360.0,663.2582781
128,60,8007680.0,5387.75813995
128,60,10004480.0,11050.88882497
128,65,102400.0,163.14120039
128,65,501760.0,186.85473102
128,65,1003520.0,225.75629193
128,65,2007040.0,306.5190858
128,65,5007360.0,632.94344118
128,65,8007680.0,5847.23802035
128,65,10004480.0,11098.57571918
128,70,102400.0,132.17451651
128,70,501760.0,169.59260611
128,70,1003520.0,641.11673679
128,70,2007040.0,279.91914487
128,70,5007360.0,681.06136408
128,70,8007680.0,5801.28167713
128,70,10004480.0,8893.6883675
128,75,102400.0,171.62657364
128,75,501760.0,173.14691421
128,75,1003520.0,201.62138695
128,75,2007040.0,316.44283702
128,75,5007360.0,613.68930342
128,75,8007680.0,5207.36005898
128,75,10004480.0,11122.46509394
