tpb,gpuA,nX,time
96,2.0000,104832,11.41749530
96,2.0000,201600,12.51236455
96,2.0000,298368,17.65821243
96,2.0000,403200,23.41858973
96,2.0000,604800,34.25333684
96,2.0000,798336,45.25937803
96,2.0000,1201536,67.31741061
96,2.0000,1604736,88.32644498
96,2.0000,2403072,131.37251574
96,2.0000,3201408,176.42961001
96,2.0000,4798080,261.62158683
96,2.0000,6402816,349.57993553
96,2.0000,9604224,532.00523454
96,2.0000,12805632,710.91409698
96,4.0000,101376,6.90539203
96,4.0000,202752,12.47601205
96,4.0000,304128,17.26627033
96,4.0000,405504,22.44961848
96,4.0000,599808,32.54565980
96,4.0000,802560,43.00431585
96,4.0000,1199616,63.47568149
96,4.0000,1605120,84.69230309
96,4.0000,2399232,126.57238272
96,4.0000,3201792,169.12335102
96,4.0000,4798464,250.05909709
96,4.0000,6403584,339.58398726
96,4.0000,9605376,507.84770157
96,4.0000,12798720,679.24236159
96,6.0000,105984,6.81806291
96,6.0000,203136,11.65917908
96,6.0000,300288,16.40536712
96,6.0000,406272,25.89491338
96,6.0000,600576,31.42987352
96,6.0000,803712,41.27930360
96,6.0000,1201152,61.74293172
96,6.0000,1598592,80.36045835
96,6.0000,2402304,119.94977634
96,6.0000,3206016,159.54797961
96,6.0000,4804608,238.29175102
96,6.0000,6403200,318.27309059
96,6.0000,9600384,484.20037011
96,6.0000,12806400,652.11013731
96,8.0000,101376,6.40088977
96,8.0000,202752,11.18817969
96,8.0000,304128,15.95136654
96,8.0000,405504,21.81041209
96,8.0000,599040,30.00630800
96,8.0000,801792,39.54332822
96,8.0000,1198080,59.01910632
96,8.0000,1603584,77.34745543
96,8.0000,2405376,119.89183397
96,8.0000,3197952,156.06126621
96,8.0000,4801536,228.87093217
96,8.0000,6405120,305.87665034
96,8.0000,9603072,464.62699237
96,8.0000,12801024,631.42497068
96,10.0000,105600,6.37168112
96,10.0000,201600,10.72509593
96,10.0000,307200,16.15612393
96,10.0000,403200,19.92346598
96,10.0000,604800,29.00963206
96,10.0000,806400,38.30263339
96,10.0000,1200000,61.00256367
96,10.0000,1603200,74.45851012
96,10.0000,2400000,111.01950846
96,10.0000,3206400,147.44447680
96,10.0000,4800000,224.90696603
96,10.0000,6403200,293.63171513
96,10.0000,9600000,444.92920081
96,10.0000,12806400,602.36643985
96,12.0000,99840,8.85623701
96,12.0000,199680,10.36412371
96,12.0000,299520,15.73273702
96,12.0000,399360,19.11369770
96,12.0000,599040,28.26716637
96,12.0000,798720,36.59345239
96,12.0000,1198080,53.89565966
96,12.0000,1607424,71.61304137
96,12.0000,2406144,106.55802560
96,12.0000,3204864,143.47219926
96,12.0000,4802304,237.65994575
96,12.0000,6399744,282.90588701
96,12.0000,9604608,428.57029840
96,12.0000,12799488,572.78617049
96,14.0000,103680,5.88894682
96,14.0000,207360,10.34263279
96,14.0000,300672,14.23987022
96,14.0000,404352,18.62724305
96,14.0000,601344,26.85674079
96,14.0000,798336,35.15621264
96,14.0000,1202688,52.21954617
96,14.0000,1607040,69.12159888
96,14.0000,2405376,107.28792524
96,14.0000,3203712,136.71771859
