tpb,gpuA,nX,time
96,12.0000,599040,1982.18843851
96,12.0000,798720,2632.56024554
96,12.0000,1198080,3945.53618919
96,12.0000,1607424,5293.39173401
96,12.0000,2406144,8183.37050884
96,12.0000,3204864,10568.39610793
96,12.0000,4802304,15870.52205961
96,12.0000,6399744,21142.61637329
96,12.0000,9604608,32138.92661401
96,12.0000,12799488,42309.23390642
96,14.0000,103680,340.08284964
96,14.0000,207360,663.51431458
96,14.0000,300672,953.84295876
96,14.0000,404352,1278.60622735
96,14.0000,601344,1907.39058562
96,14.0000,798336,2539.99850664
96,14.0000,1202688,3803.47908572
96,14.0000,1607040,5106.68259851
96,14.0000,2405376,7627.66880660
96,14.0000,3203712,10161.15307175
96,14.0000,4800384,15249.41700388
96,14.0000,6407424,20364.90153823
96,14.0000,9600768,30540.42514735
96,14.0000,12804480,40685.51741907
96,16.0000,107520,328.59545938
96,16.0000,204288,631.54481322
96,16.0000,301056,918.38330070
96,16.0000,397824,1220.78437887
96,16.0000,602112,1841.23821626
96,16.0000,806400,2459.43542812
96,16.0000,1204224,3959.72027405
96,16.0000,1602048,5017.14822939
96,16.0000,2397696,7336.36883625
96,16.0000,3204096,9812.87980776
96,16.0000,4806144,14677.24003956
96,16.0000,6397440,19626.76311869
96,16.0000,9601536,30022.25383028
96,16.0000,12805632,39246.27338906
96,18.0000,100224,310.26790183
96,18.0000,200448,595.06791838
96,18.0000,300672,886.32569845
96,18.0000,400896,1193.85024308
96,18.0000,601344,1770.72758377
96,18.0000,801792,2365.87568742
96,18.0000,1202688,3560.46766399
96,18.0000,1603584,4740.09281927
96,18.0000,2405376,7105.39375327
96,18.0000,3207168,9471.29002130
96,18.0000,4799616,14198.74020465
96,18.0000,6403200,18938.47642508
96,18.0000,9599232,28411.60872860
96,18.0000,12806400,37914.20618851
96,20.0000,103680,297.70580738
96,20.0000,207360,596.77270621
96,20.0000,299520,856.79947301
96,20.0000,403200,1147.71280472
96,20.0000,599040,1714.91068356
96,20.0000,806400,2309.47227909
96,20.0000,1198080,3411.40705434
96,20.0000,1601280,4560.47774469
96,20.0000,2407680,7091.33663500
96,20.0000,3202560,9172.68792788
96,20.0000,4803840,13753.02454707
96,20.0000,6405120,18348.99317696
96,20.0000,9607680,27992.42845728
