,EulerClassic,EulerClassic,EulerClassic,EulerSwept,EulerSwept,EulerSwept,HeatClassic,HeatClassic,HeatClassic,HeatSwept,HeatSwept,HeatSwept
,NoGpu,Gpu,Speedup,NoGpu,Gpu,Speedup,NoGpu,Gpu,Speedup,NoGpu,Gpu,Speedup
5000000,10896.383875215004,711.8338963708212,15.307481044059,8288.354640430089,429.329723296097,19.305336180308757,204.7003460931905,90.62497381439556,2.258763092306398,138.70761564027137,13.609568847282945,10.191918435973331
20000000,47877.494999179944,2595.0874183286282,18.449280228877818,33056.29451612086,1465.75138757149,22.5524565737507,5368.912455987745,275.84526350076015,19.46349336526835,545.3794527938942,50.467194303265885,10.806613292520623
40000000,94578.5306828337,5088.155651828973,18.58797905461811,66202.32261838247,2881.9746303041206,22.97116772724556,11002.691064416882,522.141103960824,21.072256102715116,1088.4477151409474,98.8422701345088,11.011965970224491
60000000,139262.03315278725,7647.033039341745,18.21125035504945,99529.18339346872,4340.528458756199,22.93019947667601,16548.31418405575,775.8202127411512,21.330088997793382,1633.7479598961534,148.32627376461457,11.01455540161967
