,Euler,Euler,Heat,Heat
,Classic,Swept,Classic,Swept
Delta-GridSize,,,,
4.0,3.6456361962520947,3.414045913985325,3.0438106836389816,3.7082140418681453
2.0,1.9606875729473539,1.9662097233822717,1.8928768155534603,1.9585449815289695
1.5,1.502908629886935,1.506095304627357,1.4858439736998001,1.5006360493619362
