64,0.0000,66560,643.04413948
64,0.0000,99840,929.67168448
64,0.0000,130560,1171.52447396
64,0.0000,197120,1740.30598174
64,0.0000,263680,2301.83113129
64,0.0000,394240,3425.46222692
64,0.0000,524800,4542.05347502
64,0.0000,785920,6772.42605610
64,0.0000,1049600,9140.45160121
64,0.0000,1574400,13579.14535923
64,0.0000,2096640,18069.56738868
64,0.0000,3146240,27137.64534986
64,0.0000,4195840,36150.48270910
64,0.0000,6292480,54809.65692946
64,0.0000,8389120,72302.44190135
64,0.0000,12582400,108074.04055240
64,2.0000,67584,602.49944317
64,2.0000,98560,844.85411644
64,2.0000,132352,1073.99228405
64,2.0000,197120,1608.00450026
64,2.0000,261888,2081.13764195
64,2.0000,394240,3134.26103998
64,2.0000,523776,4111.47487924
64,2.0000,788480,6257.89146474
64,2.0000,1050368,9066.64935198
64,2.0000,1574144,12370.07125895
64,2.0000,2097920,16425.11781860
64,2.0000,3145472,24690.74707082
64,2.0000,4195840,32853.51833130
64,2.0000,6290944,49175.49976009
64,2.0000,8388864,65631.44256460
64,2.0000,12584704,99040.60756907
64,4.0000,67584,580.63668139
64,4.0000,98304,783.58310968
64,4.0000,132096,989.61515630
64,4.0000,196608,1458.99986333
64,4.0000,264192,1940.79600116
64,4.0000,393216,2854.74746785
64,4.0000,525312,3790.56305961
64,4.0000,786432,5670.42234730
64,4.0000,1050624,7559.60915951
64,4.0000,1572864,11330.60930891
64,4.0000,2098176,15146.52606021
64,4.0000,3145728,22605.72035262
64,4.0000,4196352,30093.68815321
64,4.0000,6291456,45067.01874606
64,4.0000,8389632,60853.93270279
64,4.0000,12582912,90018.69400765
64,6.0000,66560,521.03003923
64,6.0000,99840,743.57035312
64,6.0000,133120,944.88843324
64,6.0000,196352,1347.20783284
64,6.0000,262912,1772.25559316
64,6.0000,392704,2653.26902587
64,6.0000,525824,3516.90396349
64,6.0000,788736,5259.82300652
64,6.0000,1048320,6967.16819038
64,6.0000,1574144,10450.14747280
64,6.0000,2096640,13993.24029050
64,6.0000,3144960,20902.21462732
