tpb,gpuA,nX,time
128,15,51200,6.70764007
128,15,102400,7.99678658
128,15,2007040,110.98859342
128,15,8007680,444.60049585
128,20,10240,5.92262337
128,20,51200,5.99767817
128,20,102400,7.87945954
128,20,2007040,111.44449052
128,20,8007680,447.34525053
128,25,10240,5.91717268
128,25,51200,5.98509061
128,25,102400,7.91635952
128,25,2007040,110.73605795
128,25,8007680,466.18651403
128,30,10240,5.90944761
128,30,51200,5.95203356
128,30,102400,7.87894977
128,30,2007040,116.39853841
128,30,8007680,448.26426004
128,35,10240,5.91027109
128,35,51200,5.94968074
128,35,102400,9.25558178
128,35,2007040,112.03751752
128,35,8007680,447.87930031
128,40,10240,5.91262391
128,40,51200,5.96905225
128,40,102400,7.97278787
128,40,2007040,111.04066905
128,40,8007680,448.91018617
128,45,10240,7.09981511
128,45,51200,5.99069815
128,45,102400,7.94914208
128,45,2007040,124.83843847
128,45,8007680,445.83627268
128,50,10240,5.91756482
128,50,51200,5.97669890
128,50,102400,7.95757300
128,50,2007040,116.98709507
128,50,8007680,445.35865125
128,55,10240,5.92179989
128,55,51200,5.99065894
128,55,102400,8.13203423
128,55,2007040,110.92710652
128,55,8007680,449.40498314
128,60,10240,5.93442666
128,60,51200,5.98301229
128,60,102400,8.04541142
128,60,2007040,111.63761741
128,60,8007680,445.23999095
128,65,10240,7.04350440
128,65,51200,6.48973019
128,65,102400,8.05466583
128,65,2007040,112.94248857
128,65,8007680,456.48436797
128,70,10240,5.91642762
128,70,51200,5.96450348
128,70,102400,7.95027927
128,70,2007040,110.70739282
128,70,8007680,451.35001603
128,75,10240,5.92030977
128,75,51200,5.93301497
128,75,102400,7.78656257
128,75,2007040,110.68829580
128,75,8007680,445.91791536
128,80,10240,5.92011370
128,80,51200,5.97865958
128,80,102400,7.92828045
128,80,2007040,111.36637707
128,80,8007680,445.64251837
128,85,10240,5.90932997
128,85,51200,6.73371710
128,85,102400,8.02549092
128,85,2007040,110.65661123
128,85,8007680,445.62953867
128,90,10240,5.91231020
128,90,51200,6.00677572
128,90,102400,7.99161039
128,90,2007040,115.80817794
128,90,8007680,445.69824087
128,95,10240,5.92858384
128,95,51200,7.35866396
128,95,102400,7.89839970
128,95,2007040,110.76605634
128,95,8007680,448.43366272
128,100,10240,5.91893729
128,100,51200,5.97415002
128,100,102400,7.89032171
128,100,2007040,110.70456944
128,100,8007680,445.90803353
192,,15360,6.42697332
192,,61440,10.10018839
192,,107520,11.13779015
192,,1996800,106.26916848
192,,8002560,435.97580895
192,5,15360,6.26566233
192,5,61440,6.32834182
192,5,107520,7.98583977
192,5,1996800,105.27063299
192,5,8002560,429.00912188
192,10,15360,6.27181202
192,10,61440,6.34742162
192,10,107520,8.24318046
192,10,1996800,105.31470574
192,10,8002560,424.54417420
192,15,15360,6.29802703
192,15,61440,6.31225803
192,15,107520,9.22105930
192,15,1996800,105.05752273
192,15,8002560,424.58659127
192,20,15360,6.29369071
192,20,61440,6.34785525
192,20,107520,8.09338042
192,20,1996800,105.14432791
192,20,8002560,432.34686372
192,25,15360,6.25907902
192,25,61440,7.75171808
192,25,107520,8.02636462
192,25,1996800,105.85678475
192,25,8002560,425.00662268
192,30,15360,6.26944676
192,30,61440,6.36634373
192,30,107520,8.44466150
192,30,1996800,106.98395116
192,30,8002560,424.02519593
192,35,15360,6.25596475
192,35,61440,6.34955035
192,35,107520,8.27109057
192,35,1996800,107.92374926
192,35,8002560,427.94569933
192,40,15360,6.25746275
192,40,61440,6.35877488
192,40,107520,8.16224902
192,40,1996800,119.92296845
192,40,8002560,424.60724790
192,45,15360,6.26215386
192,45,61440,6.33354540
192,45,107520,8.06649526
192,45,1996800,105.94264382
192,45,8002560,424.55367468
192,50,15360,6.28190381
192,50,61440,6.33803940
192,50,107520,7.99537966
192,50,1996800,104.99858825
192,50,8002560,424.44341397
192,55,15360,6.28206150
192,55,61440,6.30216624
192,55,107520,8.17312923
192,55,1996800,105.37391617
192,55,8002560,426.82503739
192,60,15360,6.25833002
192,60,61440,6.32309882
192,60,107520,8.30152363
192,60,1996800,105.61418754
192,60,8002560,423.26488192
192,65,15360,6.27843476
192,65,61440,6.36070651
192,65,107520,8.13749259
192,65,1996800,105.61442407
192,65,8002560,423.73146960
192,70,15360,6.26814586
192,70,61440,6.39271642
192,70,107520,8.02092451
192,70,1996800,105.20854482
192,70,8002560,424.23503424
192,75,15360,6.26392781
192,75,61440,7.94685234
192,75,107520,8.22082871
192,75,1996800,107.03062570
192,75,8002560,423.55368062
192,80,15360,6.29408492
192,80,61440,6.32893314
192,80,107520,9.01886868
192,80,1996800,105.32913385
192,80,8002560,424.09292132
192,85,15360,6.26219328
192,85,61440,6.34158730
192,85,107520,8.35419017
192,85,1996800,105.39445454
192,85,8002560,427.28224286
192,90,15360,6.26357302
192,90,61440,6.33610777
192,90,107520,8.09125169
192,90,1996800,109.73889203
192,90,8002560,424.36610927
192,95,15360,6.25836944
192,95,61440,6.34702741
192,95,107520,8.13217075
192,95,1996800,110.89814718
192,95,8002560,426.96517927
192,100,15360,6.26187791
192,100,61440,7.69022123
192,100,107520,8.09207953
192,100,1996800,126.83206134
192,100,8002560,435.11505007
256,,20480,6.25693550
256,,61440,7.85846108
256,,102400,10.65995699
256,,2007040,103.51693102
256,,8007680,409.56058850
256,5,20480,5.99278913
256,5,61440,6.01405433
256,5,102400,7.29675715
256,5,2007040,102.45235171
256,5,8007680,409.27735002
256,10,20480,5.98972353
256,10,61440,6.87673067
256,10,102400,7.66074906
256,10,2007040,102.54106019
256,10,8007680,409.72814895
256,15,20480,5.99558310
256,15,61440,6.03966570
256,15,102400,7.11518805
256,15,2007040,102.89216880
256,15,8007680,422.62902328
256,20,20480,6.83291970
256,20,61440,6.11374465
256,20,102400,8.49044106
256,20,2007040,102.31661145
256,20,8007680,424.90319659
256,25,20480,6.00803954
256,25,61440,6.09686443
256,25,102400,7.03649130
256,25,2007040,102.50784302
256,25,8007680,409.12185796
256,30,20480,14.33433499
256,30,61440,25.45331760
256,30,102400,17.48957826
256,30,2007040,106.54035335
256,30,8007680,517.10991344
256,35,20480,8.37841071
256,35,61440,17.68954098
256,35,102400,15.57117018
256,35,2007040,161.93006498
256,35,8007680,533.94050337
256,40,20480,6.01215288
256,40,61440,7.39505049
256,40,102400,8.60185052
256,40,2007040,127.94055510
256,40,8007680,409.84677617
256,45,20480,5.98401918
256,45,61440,6.14160672
256,45,102400,7.13625923
256,45,2007040,105.15757216
256,45,8007680,409.65806693
256,50,20480,5.99608757
