tpb,gpuA,nX,time
256,80,3215360,14016.00641640
256,80,4812800,20892.32484761
256,80,6410240,27454.93187716
256,80,9605120,41131.83021545
256,80,12800000,54734.66056742
256,85,102400,514.12468678
256,85,204800,921.85641590
256,85,307200,1374.90159587
256,85,409600,1780.89573195
256,85,614400,2684.01523170
256,85,798720,3436.78974007
256,85,1208320,5325.55850713
256,85,1597440,7470.28993149
256,85,2396160,10286.51955881
256,85,3215360,13765.70020067
256,85,4812800,20641.44438819
256,85,6410240,27465.04043278
256,85,9605120,41168.67365021
256,85,12800000,55155.46967324
256,90,102400,514.12672589
256,90,204800,921.33471840
256,90,307200,1360.37421854
256,90,409600,1776.94359108
256,90,614400,2668.25670474
256,90,798720,3436.32560812
256,90,1208320,5202.78054633
256,90,1597440,6871.65389720
256,90,2396160,10276.08423641
256,90,3215360,13784.12462379
256,90,4812800,20601.51017810
256,90,6410240,27447.17397972
256,90,9605120,41610.63020951
256,90,12800000,54754.26359396
256,95,102400,525.80158961
256,95,204800,937.36091727
256,95,307200,1382.93492951
256,95,409600,1803.23182752
256,95,614400,2672.37977762
256,95,798720,3437.67663366
256,95,1208320,5202.15646217
256,95,1597440,6862.12958474
256,95,2396160,10306.84058603
256,95,3215360,14027.16103353
256,95,4812800,20983.83170209
256,95,6410240,27465.53040649
256,95,9605120,41141.85014838
256,95,12800000,54781.57459905
256,100,102400,514.54262514
256,100,204800,927.52611167
256,100,307200,1359.34701876
256,100,409600,1785.51011180
256,100,614400,2674.03106156
256,100,798720,3439.66240946
256,100,1208320,5320.08750658
256,100,1597440,7321.95706744
256,100,2396160,10278.78420918
256,100,3215360,13816.80192916
256,100,4812800,20613.42624457
256,100,6410240,27462.95603482
256,100,9605120,41120.71924304
256,100,12800000,55089.32141881
384,,122880,607.76542261
384,,215040,962.92368003
384,,307200,1362.71182191
384,,399360,1736.86957233
384,,614400,2666.25625747
384,,798720,3438.10238693
384,,1198080,5151.61793699
384,,1597440,6844.30879891
384,,2396160,10265.12859833
384,,3194880,13707.49011557
384,,4823040,20663.97631452
384,,6420480,27437.20945227
384,,9615360,41557.53655408
384,,12810240,54707.45651810
384,5,122880,603.00426508
384,5,215040,958.13662287
384,5,307200,1369.80000469
384,5,399360,1795.21605451
384,5,614400,2661.49580952
384,5,798720,3432.79891386
384,5,1198080,5152.16206590
384,5,1597440,6839.63704835
384,5,2396160,10265.71266077
384,5,3194880,13903.41117426
384,5,4823040,20993.30877028
384,5,6420480,27459.87601066
384,5,9615360,41100.81434723
384,5,12810240,54713.62894963
384,10,122880,600.12432003
384,10,215040,958.84963160
384,10,307200,1356.51096780
384,10,399360,1753.67823984
384,10,614400,2669.46548665
384,10,798720,3437.38559377
384,10,1198080,5148.71958229
384,10,1597440,7562.05618382
384,10,2396160,10330.05666323
384,10,3194880,13699.35577666
384,10,4823040,20637.12576237
384,10,6420480,27440.78529733
384,10,9615360,41190.38424164
384,10,12810240,55262.97720809
384,15,122880,600.12266434
384,15,215040,961.96255514
384,15,307200,1365.06348533
384,15,399360,1736.29974089
384,15,614400,2664.74170029
384,15,798720,3435.47178009
384,15,1198080,5157.70403639
384,15,1597440,6847.05822083
384,15,2396160,10291.26775801
384,15,3194880,13683.78575832
384,15,4823040,20633.14411691
384,15,6420480,27511.40745859
384,15,9615360,41638.54155276
384,15,12810240,54753.60545374
384,20,122880,600.78221812
384,20,215040,956.76157683
384,20,307200,1355.90956009
384,20,399360,1730.47299265
384,20,614400,2778.63640003
384,20,798720,3457.79813471
384,20,1198080,5164.08449285
384,20,1597440,6870.78457503
384,20,2396160,10271.30911117
384,20,3194880,13844.18185741
384,20,4823040,21319.55704046
384,20,6420480,27467.57167199
384,20,9615360,41136.23255460
384,20,12810240,54736.35795098
384,25,122880,599.58243812
384,25,215040,957.61650138
384,25,307200,1355.11692081
384,25,399360,1744.62854389
384,25,614400,2671.29399316
384,25,798720,3440.88945597
384,25,1198080,5150.34321755
384,25,1597440,7080.22871345
384,25,2396160,10575.36190464
384,25,3194880,13709.14631262
384,25,4823040,20653.11206712
384,25,6420480,27476.88584384
384,25,9615360,41153.04595264
384,25,12810240,55163.29943818
384,30,122880,600.04681822
384,30,215040,958.25098337
384,30,307200,1354.19915908
384,30,399360,1735.77189288
384,30,614400,2665.40464428
384,30,798720,3437.27292838
384,30,1198080,5155.93954968
384,30,1597440,6848.54940132
384,30,2396160,10262.06250702
384,30,3194880,13663.92617661
384,30,4823040,20642.08816441
384,30,6420480,27494.02592422
384,30,9615360,41564.98784426
384,30,12810240,54731.85787914
384,35,122880,605.24748116
384,35,215040,956.65261701
384,35,307200,1373.66188897
