tpb,gpuA,nX,time
448,16.0000,100352,305.67931632
448,24.0000,114688,334.09039061
448,32.0000,129024,431.37324235
448,40.0000,143360,529.97011632
448,48.0000,157696,629.01887392
448,56.0000,86016,383.06536301
448,64.0000,93184,434.50420101
448,72.0000,100352,481.13691192
448,80.0000,107520,532.93018469
448,0.0000,1003520,4310.14532371
448,8.0000,1032192,3683.99542594
448,16.0000,1003520,3054.43665101
448,24.0000,1032192,2799.33554194
448,32.0000,1032192,3305.88381205
448,40.0000,1003520,3613.52070930
448,48.0000,1025024,4021.37870708
448,56.0000,1032192,4335.82587848
448,64.0000,1025024,4541.91854667
448,72.0000,1003520,4644.43303645
448,80.0000,1075200,5158.69916195
448,0.0000,9999360,42753.53992033
448,8.0000,10020864,35690.19331582
448,16.0000,10035200,30942.80593925
448,24.0000,10035200,26978.11320069
448,32.0000,9999360,31853.37486248
448,40.0000,10035200,35970.73623585
448,48.0000,10013696,39147.78147425
448,56.0000,10063872,42070.55690506
448,64.0000,10063872,44372.26314275
448,72.0000,10035200,46224.61977932
448,80.0000,9999360,47760.33841901
512,0.0000,122880,628.64188046
512,8.0000,98304,351.50845846
512,16.0000,114688,350.73906775
512,24.0000,131072,357.79192925
512,32.0000,147456,437.35800991
512,40.0000,81920,290.29809530
512,48.0000,90112,340.18378291
512,56.0000,98304,388.41975823
512,64.0000,106496,440.29214907
512,72.0000,114688,488.06411879
512,80.0000,122880,541.18637409
512,0.0000,1024000,4397.64792839
512,8.0000,1032192,3681.34399492
512,16.0000,1032192,3160.76462586
512,24.0000,1048576,2804.40365156
512,32.0000,1032192,2931.70335510
512,40.0000,983040,3146.35268989
512,48.0000,991232,3454.67113786
512,56.0000,983040,3662.16271170
512,64.0000,1064960,4183.68153392
512,72.0000,1032192,4232.25458889
512,80.0000,983040,4182.76922216
512,0.0000,9994240,42710.97096895
512,8.0000,10027008,35914.88641761
512,16.0000,10035200,30721.35168172
512,24.0000,10027008,26801.35021607
512,32.0000,10027008,28329.62436572
512,40.0000,9994240,31767.44852865
512,48.0000,10002432,34675.64867248
512,56.0000,10027008,37172.79836299
512,64.0000,10010624,39148.51065548
512,72.0000,9977856,40757.80481337
512,80.0000,10076160,42690.35813946
576,0.0000,92160,489.26071814
576,8.0000,110592,393.78961741
576,16.0000,129024,396.80093004
576,24.0000,147456,393.37816527
576,32.0000,82944,245.45750423
576,40.0000,92160,294.85720640
576,48.0000,101376,345.60234110
576,56.0000,110592,394.63622412
576,64.0000,119808,447.27947047
576,72.0000,129024,495.75120501
576,80.0000,138240,548.73000344
576,0.0000,1013760,4355.12645087
576,8.0000,995328,3544.25437734
576,16.0000,1032192,3146.67202227
576,24.0000,1032192,2757.09615116
576,32.0000,995328,2561.91165010
576,40.0000,1013760,2926.68321676
576,48.0000,1013760,3193.26510671
576,56.0000,995328,3349.51351261
576,64.0000,1078272,3823.36064970
576,72.0000,1032192,3819.79349180
576,80.0000,967680,3719.83380113
576,0.0000,9999360,43027.46016844
576,8.0000,10008576,35710.01377835
576,16.0000,9999360,30542.29299344
576,24.0000,10027008,26797.13122677
576,32.0000,10036224,25615.65289604
576,40.0000,10045440,28838.08430989
576,48.0000,10036224,31428.99925481
576,56.0000,10063872,33706.84161637
576,64.0000,10063872,35556.13050335
576,72.0000,10063872,37129.60723316
576,80.0000,10091520,38622.51742193
640,0.0000,102400,534.09644786
640,8.0000,122880,436.81751864
640,16.0000,143360,437.30858494
640,24.0000,81920,218.49081797
640,32.0000,92160,248.79790989
640,40.0000,102400,299.04497605
640,48.0000,112640,350.69167030
640,56.0000,122880,400.43405458
640,64.0000,133120,453.34153316
640,72.0000,143360,502.85394285
640,80.0000,153600,556.37277809
640,0.0000,1024000,4403.20553733
640,8.0000,1044480,3717.44229513
640,16.0000,1003520,3064.82280002
640,24.0000,983040,2626.97894199
640,32.0000,1013760,2413.53295597
640,40.0000,1024000,2699.89312864
640,48.0000,1013760,2917.02624630
640,56.0000,983040,3022.68380628
640,64.0000,1064960,3455.19474324
640,72.0000,1003520,3398.13837234
640,80.0000,1075200,3771.51337909
640,0.0000,10035200,43083.75672382
640,8.0000,10014720,35706.04017552
640,16.0000,10035200,30668.35821259
640,24.0000,9994240,26692.00870921
640,32.0000,10045440,23861.10013022
640,40.0000,10035200,26294.48528968
640,48.0000,10024960,28651.29618668
640,56.0000,10076160,30801.09912975
640,64.0000,9984000,32176.57807411
640,72.0000,10035200,33786.14362548
640,80.0000,9984000,34863.27143276
704,0.0000,112640,580.99824803
704,8.0000,135168,485.62413148
704,16.0000,157696,483.76001388
704,24.0000,90112,241.94008277
704,32.0000,101376,253.03420342
704,40.0000,112640,312.91107415
704,48.0000,123904,356.65823301
704,56.0000,135168,407.44589605
704,64.0000,146432,461.13907937
704,72.0000,157696,511.49269456
704,80.0000,168960,565.99704880
704,0.0000,1013760,4349.00926271
704,8.0000,1013760,3606.36610405
704,16.0000,1025024,3121.77015270
704,24.0000,991232,2647.46304086
704,32.0000,1013760,2400.77976535
704,40.0000,1013760,2474.76432517
704,48.0000,991232,2645.70912118
704,56.0000,1081344,3074.29655503
704,64.0000,1025024,3074.47763653
704,72.0000,1103872,3461.37933698
704,80.0000,1013760,3297.53494428
704,0.0000,10024960,42839.35314582
704,8.0000,10002432,35874.37968834
704,16.0000,10013696,30590.40625458
704,24.0000,10002432,26699.95887713
704,32.0000,10036224,23812.43415383
704,40.0000,10024960,24303.77594332
704,48.0000,10036224,26546.82992122
704,56.0000,10002432,28293.87981312
704,64.0000,10103808,30144.91798849
704,72.0000,10092544,31451.41254654
704,80.0000,9968640,32217.74074753
768,0.0000,122880,628.39146848
768,8.0000,147456,524.49794472
768,16.0000,86016,262.14908260
768,24.0000,98304,263.21861633
768,32.0000,110592,262.10755572
768,40.0000,122880,308.89157061
768,48.0000,135168,362.20723229
768,56.0000,147456,413.87671995
768,64.0000,159744,468.08139760
768,72.0000,172032,519.63774040
768,80.0000,184320,576.25995819
768,0.0000,1044480,4480.27313795
768,8.0000,1032192,3665.46450428
768,16.0000,1032192,3151.74382440
768,24.0000,983040,2625.18435024
768,32.0000,995328,2355.69999777
768,40.0000,983040,2242.79251325
768,48.0000,1081344,2686.34934296
768,56.0000,1032192,2741.05728135
768,64.0000,1118208,3123.40987283
768,72.0000,1032192,3017.74614310
768,80.0000,1105920,3352.16143912
768,0.0000,10014720,42782.31166707
768,8.0000,10027008,35701.45189531
768,16.0000,10063872,30754.78731315
768,24.0000,10027008,26972.12390544
768,32.0000,10063872,23993.25728878
768,40.0000,10076160,22734.36494229
768,48.0000,10002432,24622.75967348
768,56.0000,10027008,26395.93955043
768,64.0000,10063872,27950.07616975
768,72.0000,9977856,28938.04057046
768,80.0000,10137600,30496.04418550
